Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,AL,Alabama,Huntsville,City,BRFSS,Prevention,0137000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,39.8,38.9,40.7,,,180105,"(34.6989692671, -86.6387042882)",PREVENT,COREW,137000.0,,Core preventive services for older women
2016,AL,Alabama,Huntsville,City,BRFSS,Unhealthy Behaviors,0137000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,18.9,18.5,19.4,,,180105,"(34.6989692671, -86.6387042882)",UNHBEH,CSMOKING,137000.0,,Current Smoking
2016,AL,Alabama,Huntsville,City,BRFSS,Prevention,0137000,Visits to dentist or dental clinic among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,61.1,60.6,61.7,,,180105,"(34.6989692671, -86.6387042882)",PREVENT,DENTAL,137000.0,,Dental Visit
2016,AL,Alabama,Huntsville,City,BRFSS,Health Outcomes,0137000,Diagnosed diabetes among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.9,11.7,12.0,,,180105,"(34.6989692671, -86.6387042882)",HLTHOUT,DIABETES,137000.0,,Diabetes
2015,AL,Alabama,Huntsville,City,BRFSS,Health Outcomes,0137000,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,AgeAdjPrv,Age-adjusted prevalence,34.6,34.5,34.8,,,180105,"(34.6989692671, -86.6387042882)",HLTHOUT,HIGHCHOL,137000.0,,High Cholesterol
2016,AL,Alabama,Huntsville,City,BRFSS,Health Outcomes,0137000,Chronic kidney disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.9,2.9,2.9,,,180105,"(34.6989692671, -86.6387042882)",HLTHOUT,KIDNEY,137000.0,,Chronic Kidney Disease
2016,AL,Alabama,Huntsville,City,BRFSS,Unhealthy Behaviors,0137000,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,25.9,25.6,26.4,,,180105,"(34.6989692671, -86.6387042882)",UNHBEH,LPA,137000.0,,Physical Inactivity
2016,AL,Alabama,Huntsville,City,BRFSS,Prevention,0137000,Mammography use among women aged 50–74 Years,%,AgeAdjPrv,Age-adjusted prevalence,76.5,76.0,77.0,,,180105,"(34.6989692671, -86.6387042882)",PREVENT,MAMMOUSE,137000.0,,Mammography
2016,AL,Alabama,Huntsville,City,BRFSS,Health Outcomes,0137000,Mental health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.3,13.1,13.6,,,180105,"(34.6989692671, -86.6387042882)",HLTHOUT,MHLTH,137000.0,,Mental Health
2016,AL,Alabama,Huntsville,City,BRFSS,Unhealthy Behaviors,0137000,Obesity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,33.3,33.0,33.5,,,180105,"(34.6989692671, -86.6387042882)",UNHBEH,OBESITY,137000.0,,Obesity
2016,AL,Alabama,Huntsville,City,BRFSS,Prevention,0137000,Papanicolaou smear use among adult women aged 21–65 Years,%,AgeAdjPrv,Age-adjusted prevalence,78.2,77.8,78.6,,,180105,"(34.6989692671, -86.6387042882)",PREVENT,PAPTEST,137000.0,,Pap Smear Test
2016,AL,Alabama,Huntsville,City,BRFSS,Health Outcomes,0137000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.1,12.9,13.3,,,180105,"(34.6989692671, -86.6387042882)",HLTHOUT,PHLTH,137000.0,,Physical Health
2016,AL,Alabama,Huntsville,City,BRFSS,Unhealthy Behaviors,0137000,Sleeping less than 7 hours among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,38.3,38.1,38.6,,,180105,"(34.6989692671, -86.6387042882)",UNHBEH,SLEEP,137000.0,,Sleep <7 hours
2016,AL,Alabama,Huntsville,City,BRFSS,Health Outcomes,0137000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.3,3.3,3.4,,,180105,"(34.6989692671, -86.6387042882)",HLTHOUT,STROKE,137000.0,,Stroke
2016,AL,Alabama,Huntsville,City,BRFSS,Health Outcomes,0137000,All teeth lost among adults aged >=65 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.2,13.4,15.0,,,180105,"(34.6989692671, -86.6387042882)",HLTHOUT,TEETHLOST,137000.0,,Teeth Loss
2016,AL,Alabama,Mobile,City,BRFSS,Prevention,0150000,Current lack of health insurance among adults aged 18–64 Years,%,AgeAdjPrv,Age-adjusted prevalence,17.4,17.0,17.8,,,195111,"(30.6776248648, -88.1184482714)",PREVENT,ACCESS2,150000.0,,Health Insurance
2016,AL,Alabama,Mobile,City,BRFSS,Health Outcomes,0150000,Arthritis among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,30.9,30.8,31.1,,,195111,"(30.6776248648, -88.1184482714)",HLTHOUT,ARTHRITIS,150000.0,,Arthritis
2016,AL,Alabama,Mobile,City,BRFSS,Unhealthy Behaviors,0150000,Binge drinking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.0,15.0,15.1,,,195111,"(30.6776248648, -88.1184482714)",UNHBEH,BINGE,150000.0,,Binge Drinking
2015,AL,Alabama,Mobile,City,BRFSS,Health Outcomes,0150000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,41.0,40.8,41.1,,,195111,"(30.6776248648, -88.1184482714)",HLTHOUT,BPHIGH,150000.0,,High Blood Pressure
2015,AL,Alabama,Mobile,City,BRFSS,Prevention,0150000,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,AgeAdjPrv,Age-adjusted prevalence,66.8,66.7,67.0,,,195111,"(30.6776248648, -88.1184482714)",PREVENT,BPMED,150000.0,,Taking BP Medication
2016,AL,Alabama,Mobile,City,BRFSS,Health Outcomes,0150000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.0,5.9,6.0,,,195111,"(30.6776248648, -88.1184482714)",HLTHOUT,CANCER,150000.0,,Cancer (except skin)
2016,AL,Alabama,Mobile,City,BRFSS,Health Outcomes,0150000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.9,9.8,10.0,,,195111,"(30.6776248648, -88.1184482714)",HLTHOUT,CASTHMA,150000.0,,Current Asthma
2016,AL,Alabama,Mobile,City,BRFSS,Health Outcomes,0150000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.2,7.1,7.3,,,195111,"(30.6776248648, -88.1184482714)",HLTHOUT,CHD,150000.0,,Coronary Heart Disease
2016,AL,Alabama,Mobile,City,BRFSS,Prevention,0150000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,74.1,73.9,74.2,,,195111,"(30.6776248648, -88.1184482714)",PREVENT,CHECKUP,150000.0,,Annual Checkup
2015,AL,Alabama,Mobile,City,BRFSS,Prevention,0150000,Cholesterol screening among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,75.9,75.7,76.2,,,195111,"(30.6776248648, -88.1184482714)",PREVENT,CHOLSCREEN,150000.0,,Cholesterol Screening
2016,AL,Alabama,Mobile,City,BRFSS,Prevention,0150000,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,AgeAdjPrv,Age-adjusted prevalence,65.1,64.6,65.5,,,195111,"(30.6776248648, -88.1184482714)",PREVENT,COLON_SCREEN,150000.0,,Colorectal Cancer Screening
2016,AL,Alabama,Mobile,City,BRFSS,Health Outcomes,0150000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.2,8.1,8.4,,,195111,"(30.6776248648, -88.1184482714)",HLTHOUT,COPD,150000.0,,COPD
2016,AL,Alabama,Mobile,City,BRFSS,Prevention,0150000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,AgeAdjPrv,Age-adjusted prevalence,31.6,30.8,32.4,,,195111,"(30.6776248648, -88.1184482714)",PREVENT,COREM,150000.0,,Core preventive services for older men
2016,AL,Alabama,Mobile,City,BRFSS,Prevention,0150000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,31.5,30.8,32.1,,,195111,"(30.6776248648, -88.1184482714)",PREVENT,COREW,150000.0,,Core preventive services for older women
2016,AL,Alabama,Mobile,City,BRFSS,Unhealthy Behaviors,0150000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,20.7,20.3,21.1,,,195111,"(30.6776248648, -88.1184482714)",UNHBEH,CSMOKING,150000.0,,Current Smoking
2016,AL,Alabama,Mobile,City,BRFSS,Prevention,0150000,Visits to dentist or dental clinic among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,58.4,57.9,58.9,,,195111,"(30.6776248648, -88.1184482714)",PREVENT,DENTAL,150000.0,,Dental Visit
2016,AL,Alabama,Mobile,City,BRFSS,Health Outcomes,0150000,Diagnosed diabetes among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.5,14.4,14.6,,,195111,"(30.6776248648, -88.1184482714)",HLTHOUT,DIABETES,150000.0,,Diabetes
2015,AL,Alabama,Mobile,City,BRFSS,Health Outcomes,0150000,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,AgeAdjPrv,Age-adjusted prevalence,35.1,34.9,35.2,,,195111,"(30.6776248648, -88.1184482714)",HLTHOUT,HIGHCHOL,150000.0,,High Cholesterol
2016,AL,Alabama,Mobile,City,BRFSS,Health Outcomes,0150000,Chronic kidney disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.3,3.3,3.3,,,195111,"(30.6776248648, -88.1184482714)",HLTHOUT,KIDNEY,150000.0,,Chronic Kidney Disease
2016,AL,Alabama,Mobile,City,BRFSS,Unhealthy Behaviors,0150000,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,29.3,29.0,29.7,,,195111,"(30.6776248648, -88.1184482714)",UNHBEH,LPA,150000.0,,Physical Inactivity
2016,AL,Alabama,Mobile,City,BRFSS,Prevention,0150000,Mammography use among women aged 50–74 Years,%,AgeAdjPrv,Age-adjusted prevalence,77.1,76.7,77.5,,,195111,"(30.6776248648, -88.1184482714)",PREVENT,MAMMOUSE,150000.0,,Mammography
2016,AL,Alabama,Mobile,City,BRFSS,Health Outcomes,0150000,Mental health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.8,14.6,15.0,,,195111,"(30.6776248648, -88.1184482714)",HLTHOUT,MHLTH,150000.0,,Mental Health
2016,AL,Alabama,Mobile,City,BRFSS,Unhealthy Behaviors,0150000,Obesity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,39.7,39.6,39.9,,,195111,"(30.6776248648, -88.1184482714)",UNHBEH,OBESITY,150000.0,,Obesity
2016,AL,Alabama,Mobile,City,BRFSS,Prevention,0150000,Papanicolaou smear use among adult women aged 21–65 Years,%,AgeAdjPrv,Age-adjusted prevalence,80.1,79.8,80.5,,,195111,"(30.6776248648, -88.1184482714)",PREVENT,PAPTEST,150000.0,,Pap Smear Test
2016,AL,Alabama,Mobile,City,BRFSS,Health Outcomes,0150000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.5,15.3,15.7,,,195111,"(30.6776248648, -88.1184482714)",HLTHOUT,PHLTH,150000.0,,Physical Health
2016,AL,Alabama,Mobile,City,BRFSS,Unhealthy Behaviors,0150000,Sleeping less than 7 hours among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,39.7,39.5,39.9,,,195111,"(30.6776248648, -88.1184482714)",UNHBEH,SLEEP,150000.0,,Sleep <7 hours
2016,AL,Alabama,Mobile,City,BRFSS,Health Outcomes,0150000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.2,4.2,4.3,,,195111,"(30.6776248648, -88.1184482714)",HLTHOUT,STROKE,150000.0,,Stroke
2016,AL,Alabama,Mobile,City,BRFSS,Health Outcomes,0150000,All teeth lost among adults aged >=65 Years,%,AgeAdjPrv,Age-adjusted prevalence,19.6,18.8,20.5,,,195111,"(30.6776248648, -88.1184482714)",HLTHOUT,TEETHLOST,150000.0,,Teeth Loss
2016,AL,Alabama,Montgomery,City,BRFSS,Prevention,0151000,Current lack of health insurance among adults aged 18–64 Years,%,AgeAdjPrv,Age-adjusted prevalence,18.0,17.5,18.5,,,205764,"(32.3472645333, -86.2677059552)",PREVENT,ACCESS2,151000.0,,Health Insurance
2016,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,0151000,Arthritis among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,29.8,29.6,30.0,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,ARTHRITIS,151000.0,,Arthritis
2016,AL,Alabama,Montgomery,City,BRFSS,Unhealthy Behaviors,0151000,Binge drinking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.9,14.8,15.0,,,205764,"(32.3472645333, -86.2677059552)",UNHBEH,BINGE,151000.0,,Binge Drinking
2015,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,0151000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,40.8,40.6,41.0,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,BPHIGH,151000.0,,High Blood Pressure
2015,AL,Alabama,Montgomery,City,BRFSS,Prevention,0151000,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,AgeAdjPrv,Age-adjusted prevalence,68.4,68.3,68.6,,,205764,"(32.3472645333, -86.2677059552)",PREVENT,BPMED,151000.0,,Taking BP Medication
2016,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,0151000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.0,6.0,6.0,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,CANCER,151000.0,,Cancer (except skin)
2016,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,0151000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.3,10.2,10.4,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,CASTHMA,151000.0,,Current Asthma
2016,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,0151000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.9,6.8,7.0,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,CHD,151000.0,,Coronary Heart Disease
2016,AL,Alabama,Montgomery,City,BRFSS,Prevention,0151000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,76.7,76.6,76.8,,,205764,"(32.3472645333, -86.2677059552)",PREVENT,CHECKUP,151000.0,,Annual Checkup
2015,AL,Alabama,Montgomery,City,BRFSS,Prevention,0151000,Cholesterol screening among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,77.0,76.7,77.3,,,205764,"(32.3472645333, -86.2677059552)",PREVENT,CHOLSCREEN,151000.0,,Cholesterol Screening
2016,AL,Alabama,Montgomery,City,BRFSS,Prevention,0151000,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,AgeAdjPrv,Age-adjusted prevalence,65.1,64.6,65.7,,,205764,"(32.3472645333, -86.2677059552)",PREVENT,COLON_SCREEN,151000.0,,Colorectal Cancer Screening
2016,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,0151000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.2,8.1,8.4,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,COPD,151000.0,,COPD
2016,AL,Alabama,Montgomery,City,BRFSS,Prevention,0151000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,AgeAdjPrv,Age-adjusted prevalence,33.3,32.4,34.2,,,205764,"(32.3472645333, -86.2677059552)",PREVENT,COREM,151000.0,,Core preventive services for older men
2016,AL,Alabama,Montgomery,City,BRFSS,Prevention,0151000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,31.5,30.8,32.3,,,205764,"(32.3472645333, -86.2677059552)",PREVENT,COREW,151000.0,,Core preventive services for older women
2016,AL,Alabama,Montgomery,City,BRFSS,Unhealthy Behaviors,0151000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,21.1,20.7,21.5,,,205764,"(32.3472645333, -86.2677059552)",UNHBEH,CSMOKING,151000.0,,Current Smoking
2016,AL,Alabama,Montgomery,City,BRFSS,Prevention,0151000,Visits to dentist or dental clinic among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,60.6,60.1,61.2,,,205764,"(32.3472645333, -86.2677059552)",PREVENT,DENTAL,151000.0,,Dental Visit
2016,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,0151000,Diagnosed diabetes among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.9,13.8,14.1,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,DIABETES,151000.0,,Diabetes
2015,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,0151000,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,AgeAdjPrv,Age-adjusted prevalence,34.1,33.9,34.2,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,HIGHCHOL,151000.0,,High Cholesterol
2016,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,0151000,Chronic kidney disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.4,3.3,3.4,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,KIDNEY,151000.0,,Chronic Kidney Disease
2016,AL,Alabama,Montgomery,City,BRFSS,Unhealthy Behaviors,0151000,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,30.0,29.6,30.5,,,205764,"(32.3472645333, -86.2677059552)",UNHBEH,LPA,151000.0,,Physical Inactivity
2016,AL,Alabama,Montgomery,City,BRFSS,Prevention,0151000,Mammography use among women aged 50–74 Years,%,AgeAdjPrv,Age-adjusted prevalence,77.5,77.0,78.0,,,205764,"(32.3472645333, -86.2677059552)",PREVENT,MAMMOUSE,151000.0,,Mammography
2016,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,0151000,Mental health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.3,14.1,14.6,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,MHLTH,151000.0,,Mental Health
2016,AL,Alabama,Montgomery,City,BRFSS,Unhealthy Behaviors,0151000,Obesity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,36.9,36.7,37.2,,,205764,"(32.3472645333, -86.2677059552)",UNHBEH,OBESITY,151000.0,,Obesity
2016,AL,Alabama,Montgomery,City,BRFSS,Prevention,0151000,Papanicolaou smear use among adult women aged 21–65 Years,%,AgeAdjPrv,Age-adjusted prevalence,80.3,79.9,80.7,,,205764,"(32.3472645333, -86.2677059552)",PREVENT,PAPTEST,151000.0,,Pap Smear Test
2016,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,0151000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.6,14.4,14.8,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,PHLTH,151000.0,,Physical Health
2016,AL,Alabama,Montgomery,City,BRFSS,Unhealthy Behaviors,0151000,Sleeping less than 7 hours among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,38.1,37.9,38.4,,,205764,"(32.3472645333, -86.2677059552)",UNHBEH,SLEEP,151000.0,,Sleep <7 hours
2016,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,0151000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.2,4.2,4.3,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,STROKE,151000.0,,Stroke
2016,AL,Alabama,Montgomery,City,BRFSS,Health Outcomes,0151000,All teeth lost among adults aged >=65 Years,%,AgeAdjPrv,Age-adjusted prevalence,18.2,17.3,19.1,,,205764,"(32.3472645333, -86.2677059552)",HLTHOUT,TEETHLOST,151000.0,,Teeth Loss
2016,AL,Alabama,Tuscaloosa,City,BRFSS,Prevention,0177256,Current lack of health insurance among adults aged 18–64 Years,%,AgeAdjPrv,Age-adjusted prevalence,16.8,16.2,17.3,,,90468,"(33.2336083951, -87.5268004073)",PREVENT,ACCESS2,177256.0,,Health Insurance
2016,AL,Alabama,Tuscaloosa,City,BRFSS,Health Outcomes,0177256,Arthritis among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,31.4,31.1,31.7,,,90468,"(33.2336083951, -87.5268004073)",HLTHOUT,ARTHRITIS,177256.0,,Arthritis
2016,AL,Alabama,Tuscaloosa,City,BRFSS,Unhealthy Behaviors,0177256,Binge drinking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.8,14.6,14.9,,,90468,"(33.2336083951, -87.5268004073)",UNHBEH,BINGE,177256.0,,Binge Drinking
2015,AL,Alabama,Tuscaloosa,City,BRFSS,Health Outcomes,0177256,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,41.3,41.0,41.6,,,90468,"(33.2336083951, -87.5268004073)",HLTHOUT,BPHIGH,177256.0,,High Blood Pressure
2015,AL,Alabama,Tuscaloosa,City,BRFSS,Prevention,0177256,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,AgeAdjPrv,Age-adjusted prevalence,67.6,67.4,67.9,,,90468,"(33.2336083951, -87.5268004073)",PREVENT,BPMED,177256.0,,Taking BP Medication
2016,AL,Alabama,Tuscaloosa,City,BRFSS,Health Outcomes,0177256,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,6.1,6.2,,,90468,"(33.2336083951, -87.5268004073)",HLTHOUT,CANCER,177256.0,,Cancer (except skin)
2016,AL,Alabama,Tuscaloosa,City,BRFSS,Health Outcomes,0177256,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.1,4.0,4.2,,,90468,"(33.2336083951, -87.5268004073)",HLTHOUT,STROKE,177256.0,,Stroke
2016,AL,Alabama,Tuscaloosa,City,BRFSS,Health Outcomes,0177256,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.7,9.6,9.8,,,90468,"(33.2336083951, -87.5268004073)",HLTHOUT,CASTHMA,177256.0,,Current Asthma
